ensgene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,symbol
ENSG00000111231,251.74909338020464,0.7029307285300028,0.1637780025824475,4.291972776845538,1.7709266470046985e-05,0.0003710949742773856,GPN3
ENSG00000111237,852.1894951798511,0.1855719439403324,0.1279569506382192,1.450268570911882,0.14698363981245646,0.41062334760966057,VPS29
ENSG00000111247,24.303489501256998,-0.7264528610771986,0.39116097036599823,-1.8571711293114885,0.06328681107310145,0.24126736882517075,RAD51AP1
ENSG00000111252,1155.7555599557772,0.2754806213431649,0.2323580453142492,1.18558675672536,0.23578553473031694,0.537367109219432,SH2B3
ENSG00000111254,23.25632646375903,-0.12565641532804483,0.519868297757241,-0.24170817083891827,0.8090062978553226,0.9430106591617454,AKAP3
ENSG00000111261,402.63326970632465,-0.12072993476303197,0.33401768094025663,-0.36144773660836854,0.7177647678798278,0.9064839340784219,MANSC1
ENSG00000111262,1.2769174539267092,-0.6827426002885776,1.7876950874076056,-0.3819122204327611,0.7025264755472007,,KCNA1
ENSG00000111266,285.5023833668657,-0.19344569069302414,0.1507529336766038,-1.2831968571039891,0.19942311681229752,0.48844722510205096,DUSP16
ENSG00000111269,1966.258327150627,0.2318092015007337,0.1475983642030854,1.5705404511243761,0.1162894313290235,0.3564356909364145,CREBL2
ENSG00000111271,536.7019682094405,-0.12065622449131941,0.10239873193664836,-1.178298033670637,0.23867781143780442,0.5404255137262527,ACAD10
ENSG00000111275,2803.403514071954,0.3541878975551692,0.12702783076296334,2.788270061984223,0.005299034946195993,0.04070690084305314,ALDH2
ENSG00000111276,984.8305916791068,-0.04086746668938349,0.1394885914638183,-0.29298071089909905,0.7695368955590637,0.9285403896173791,CDKN1B
ENSG00000111291,1.7413046969069288,0.6041102790769847,1.4694475350409228,0.4111138810139014,0.6809890320067944,,GPRC5D
ENSG00000111300,426.9909202304819,-0.03895344849900992,0.18442780755259025,-0.21121244684266063,0.8327214986619349,0.9531746483414343,NAA25
ENSG00000111305,36.10999184018717,0.18277018869247263,0.4673774489032924,0.39105478692081824,0.6957567396261715,0.8967800700305185,GSG1
ENSG00000111319,10.907261871855768,0.027978078840326576,0.547626178531787,0.0510897395652947,0.9592540119574653,0.9908039241655456,SCNN1A
ENSG00000111321,3141.2981034827244,0.2235883663667441,0.1067057230709815,2.0953737056634845,0.03613778506566416,0.16442275390747252,LTBR
ENSG00000111325,223.540637504491,-0.2629227146817106,0.1446035060188222,-1.8182319496975925,0.06902868869607644,0.255982063204557,OGFOD2
ENSG00000111328,2674.350520525096,-0.04651376094906756,0.12322254167878216,-0.37747769454650704,0.7058186376499533,0.9005132405822257,CDK2AP1
ENSG00000111331,205.47727539442116,-0.6878569153850165,0.2541526655751069,-2.706471379430572,0.006800244378359884,0.049130520167646796,OAS3
ENSG00000111335,82.47007567533433,-1.0415968150709345,0.22997768862143125,-4.529121156554965,5.922953038872487e-06,0.00014063620243773387,OAS2
ENSG00000111339,1.7861265743071857,1.4888275549393093,2.235181333584597,0.6660880406296396,0.5053548282518414,,ART4
ENSG00000111341,3501.184463166022,0.7506044574336257,0.6509793198836088,1.153038866991703,0.24889443181799276,0.5538592910745382,MGP
ENSG00000111344,3.029681700044502,1.4830986156584252,1.0278734258101772,1.4428805905643844,0.1490541116571715,,RASAL1
ENSG00000111348,26.1935592934369,1.087260671901039,0.5303139837027427,2.050220634028164,0.040342905320734763,0.17736715047530616,ARHGDIB
ENSG00000111358,489.12885355016965,0.1474270600063541,0.16079426260089696,0.9168676644407319,0.35921199008651883,0.6714055900941934,GTF2H3
ENSG00000111361,803.2855662785485,0.06802490033245522,0.0973131398116734,0.6990309886630042,0.48453266484150226,0.7679551051948684,EIF2B1
ENSG00000111364,289.8681058868196,-0.026711728451732183,0.1884200189182377,-0.14176693434747703,0.8872641027927894,0.9690019572236589,DDX55
ENSG00000111371,2474.9480826429726,0.7017545706064308,0.21081591913974715,3.3287551218617732,0.0008723506795084116,0.009585530203317011,SLC38A1
ENSG00000111405,7.587952251046979,0.11753231295087233,0.8868219679477227,0.1325320269443311,0.8945634926070355,0.9717770103356151,ENDOU
ENSG00000111412,855.5431390366016,0.24371822264070853,0.1469390956197902,1.6586342907086995,0.09718950759161941,0.3192242381948715,SPRING1
ENSG00000111424,962.7868033688665,-0.1619912546533952,0.17166352014563016,-0.9436556731212925,0.34534563254139283,0.66011008308548,VDR
ENSG00000111445,137.70497529973707,-0.16143527526600937,0.184109983554146,-0.8768415060910147,0.3805727312196592,0.6905539473223323,RFC5
ENSG00000111450,1126.9011607737177,0.6234311477662656,0.17585553022723624,3.5451324559465553,0.0003924158371615266,0.005054636322099369,STX2
ENSG00000111452,8703.604956705469,0.677183619840865,0.25758354441701853,2.6289863406201484,0.008563980074128234,0.058829360726891336,ADGRD1
ENSG00000111481,2062.83875653598,-0.2519155692460096,0.08282940736270329,-3.041378385612391,0.0023549767760620267,0.02172839992460088,COPZ1
ENSG00000111490,17.11757288642708,-1.3310748377619357,0.4929023142147519,-2.7004840500343072,0.00692386568840736,0.049727663494483265,TBC1D30
ENSG00000111530,3086.4108809916124,0.001488938780127793,0.13504958134072928,0.011025126959640174,0.9912033996278559,0.9970870518173038,CAND1
ENSG00000111540,3859.9356899859704,0.24230206566515552,0.12072649645688406,2.0070330273494736,0.044746146409464706,0.190361133511713,RAB5B
ENSG00000111554,196.36790103533053,-0.23172260148132529,0.15620830158099683,-1.4834205297416472,0.13796271626479223,0.39415420965818515,SAXO6
ENSG00000111581,553.4075345682347,-0.02836912350558421,0.10905891887074065,-0.26012657927783056,0.7947661361587153,0.9378264180712211,NUP107
ENSG00000111596,1014.2711643774298,-0.1551291517618587,0.12728727527749412,-1.2187325985544712,0.2229457009500848,0.521531646415112,CNOT2
ENSG00000111602,183.3083331872164,-0.457272634315919,0.1639183929338499,-2.7896359043762327,0.0052767345051234656,0.04063665458982328,TIMELESS
ENSG00000111605,1267.3565944104214,0.0637946972411869,0.07931439481745715,0.8043268487140451,0.42120823571783383,0.7247605296001286,CPSF6
ENSG00000111615,851.867042939145,-0.3406074548941956,0.11902213090625309,-2.8617153154691253,0.004213551912037518,0.03432095349693699,KRR1
ENSG00000111639,1049.5332079772124,0.08644337445724301,0.0832482362362903,1.0383808518403164,0.2990927805832472,0.6126725985621124,MRPL51
ENSG00000111640,46590.32374293041,-0.13342871660239974,0.1641512315235671,-0.8128401801435371,0.41630969528301054,0.7204074784740931,GAPDH
ENSG00000111641,393.00319664737407,0.35019609659808243,0.16550754758786076,2.115892004333993,0.034353993621288784,0.15863964452745558,NOP2
ENSG00000111642,5207.895146199706,-0.41697601268904977,0.13107816312265574,-3.181124931533153,0.0014670434986218505,0.014697447215716938,CHD4
ENSG00000111644,5.928965326270204,-0.33064606422567666,0.6632770663486727,-0.49850368873128215,0.6181290699163033,,ACRBP
ENSG00000111647,710.3291310445244,-0.1609453340576277,0.09695837494790428,-1.6599425696243735,0.09692600651001976,0.318757304157882,BLTP3B
ENSG00000111652,1823.6342560130897,0.04046149409419134,0.1099967017530876,0.3678427939140966,0.7129904577828976,0.9038767281223408,COPS7A
ENSG00000111653,502.45171053194645,-0.3329312856396379,0.154723900721791,-2.1517767073251437,0.031414945238681345,0.14912648042152615,ING4
ENSG00000111664,49.9966164812829,-0.310725071387885,0.3274878016598213,-0.9488141842628125,0.34271512644283286,0.65683250092815,GNB3
ENSG00000111665,47.96055798893873,-0.3488000252077008,0.29062883291665326,-1.2001563014490375,0.230078643012546,0.5302966561634478,CDCA3
ENSG00000111666,1083.9267574428627,0.2162063753925889,0.18299273077489156,1.1815025355217803,0.23740314678834007,0.5391456898637331,CHPT1
ENSG00000111667,1648.2284737126656,-0.3193248461448622,0.10415192928620935,-3.065952290402206,0.0021697793399666023,0.020391273499304956,USP5
ENSG00000111669,7399.842891383889,0.13605403346196634,0.3075799609178319,0.4423371179838089,0.6582452750009155,0.8773823445040924,TPI1
ENSG00000111670,3222.6869901189402,-0.2859705806223621,0.23819323637892348,-1.2005822875987682,0.22991327518304927,0.5299929246330657,GNPTAB
ENSG00000111671,121.05828180535622,-0.41977357042682917,0.21560092762794608,-1.9469933411010907,0.05153553299894459,0.21045009709895102,SPSB2
ENSG00000111674,1229.336007756166,-0.2182060757431383,0.2693481683509022,-0.8101264511250106,0.41786750322458066,0.7216417503723039,ENO2
ENSG00000111676,4991.31431634658,0.15044489304914815,0.10567298422603343,1.4236835852704612,0.15453808749989312,0.4226094424022207,ATN1
ENSG00000111678,905.3708110179305,0.10527453198699106,0.17031995521579027,0.6180986359091709,0.5365103214354949,0.8017813426228542,C12orf57
ENSG00000111679,2.0059012201870035,-0.69847462588315,1.3221296338365807,-0.5282951141911124,0.5972945221821051,,PTPN6
ENSG00000111684,957.2794284877989,0.48804044871910535,0.13636370514230062,3.578961485461377,0.00034496229615215844,0.004543539291306267,LPCAT3
ENSG00000111696,306.2154835469485,0.8200671923952209,0.36798788812805605,2.228516804090698,0.02584607203505422,0.1302955816744794,NT5DC3
ENSG00000111704,11.490210248757041,-1.1239238624112151,0.49088229007043527,-2.289599533627393,0.02204454206001145,0.11637364642519929,NANOG
ENSG00000111707,743.223072079923,-0.09399416557248998,0.11393274242530047,-0.8249969549720693,0.4093733194598448,0.7156306463939328,SUDS3
ENSG00000111711,799.7175250660041,-0.009624398893213293,0.2435132571531309,-0.03952310032616041,0.9684733365061876,0.9923627910741073,GOLT1B
ENSG00000111716,5841.339866911668,0.11664568992910387,0.1264840298430573,0.9222167420965246,0.3564155319178943,0.6684274005407445,LDHB
ENSG00000111725,528.1406060359435,0.1664964406336518,0.13900187286571788,1.1977999806843962,0.23099489474195567,0.5312408312567358,PRKAB1
ENSG00000111726,529.5344950806523,0.28853064956782515,0.1391043903218333,2.0742023231637603,0.03806052457499722,0.1703967341085088,CMAS
ENSG00000111727,806.7552008137004,-0.11470640657860315,0.10996052181730114,-1.0431598966871698,0.29687424363953185,0.6107892853912404,HCFC2
ENSG00000111728,205.082648527105,-1.3838571116689615,0.22908702919794652,-6.040748428725821,1.5340099629976142e-09,8.433847807017197e-08,ST8SIA1
ENSG00000111729,7.458631282208987,-0.8194226276807045,0.6085644567058469,-1.346484532002133,0.17814630552599642,0.45818590951828814,CLEC4A
ENSG00000111731,743.2832303670214,-0.09772273352383445,0.16511116091383313,-0.5918602533164502,0.5539441714546962,0.8152863614759492,C2CD5
ENSG00000111732,6.400884901238692,0.47860073154833016,0.6460431383458127,0.7408185353903498,0.45880347504348507,,AICDA
ENSG00000111737,1135.979848697065,0.3266677496062101,0.1318577737695817,2.477425033559676,0.013233420569004518,0.08156645518448936,RAB35
ENSG00000111752,862.8024077287721,-0.5056553722926298,0.16992002064901696,-2.975843401861987,0.0029218402009057697,0.025655935742956118,PHC1
ENSG00000111775,1416.8877010205606,0.07633324259494459,0.12483416146954336,0.611477192591774,0.5408837129186795,0.8050753802607155,COX6A1
ENSG00000111780,4.269115828122095,-0.9096754818540455,1.603149658658759,-0.5674301690679996,0.5704219576602183,,
ENSG00000111785,290.77290388335496,0.12634082655331025,0.12972146466452447,0.9739392542324667,0.3300867016699449,0.646240420186492,RIC8B
ENSG00000111786,1391.1853059747207,0.23643927065217205,0.11445244261376349,2.0658298351051445,0.038844549911195334,0.17273447647834891,SRSF9
ENSG00000111788,21.521504162295656,-0.41277723535581207,0.6015611230433752,-0.6861767151233426,0.49260167925106657,0.7729527544295804,DDX12B
ENSG00000111790,592.1158872517865,-0.08319209537414572,0.12510562426783492,-0.664974863128793,0.5060665708880577,0.7826751270339868,FGFR1OP2
ENSG00000111799,44199.819073589155,-0.19571949478479242,0.13703661276450083,-1.4282277621757833,0.1532263122701869,0.42095527418436574,COL12A1
ENSG00000111801,728.9585900469731,-0.7731901109126897,0.13967412091315057,-5.535671933052363,3.100374223230955e-08,1.3074852608910734e-06,BTN3A3
ENSG00000111802,722.1980234720663,0.09331300048919844,0.17889663413547668,0.5216028850410535,0.6019468541592026,0.8471387274150961,TDP2
ENSG00000111816,288.7854208293111,-0.3836389330997105,0.17589940913960586,-2.18101319939755,0.029182440211271955,0.14190130172377818,FRK
ENSG00000111817,4603.649239706863,0.20855655082320737,0.11145523453110046,1.871213601591873,0.0613154802333379,0.2365518245970266,DSE
ENSG00000111832,882.8453762534235,0.07899842398154377,0.147860832332427,0.534275526083447,0.5931509221788784,0.841613566330662,RWDD1
ENSG00000111834,6.448848682751391,-1.1214523676861021,0.6929905760972522,-1.6182793913329074,0.10560239997177429,,RSPH4A
ENSG00000111837,6.920855538534649,-0.24496623207537466,0.6218944134107396,-0.39390325237345875,0.6936524690603547,0.8954960539105824,MAK
ENSG00000111843,1528.1999624452114,0.19478938422467912,0.12211288056568578,1.595158375777565,0.11067682415178752,0.34513233365435875,TMEM14C
ENSG00000111845,191.24783159693845,-0.1777186959191458,0.21321805687515458,-0.8335067795088542,0.40455897592161927,0.7112674994207095,PAK1IP1
ENSG00000111846,46.76884595350988,0.9733296997711778,0.39594329656479205,2.4582552810359357,0.013961389223192821,0.08466439683042258,GCNT2
ENSG00000111850,114.93974692012172,-0.3039463341388184,0.18474350800589837,-1.6452341812688442,0.09992152713830234,0.32488723340884085,SMIM8
ENSG00000111859,1858.0418745320799,1.6175118712582188,0.2893765519621371,5.589643875049901,2.275357735653389e-08,1.0032568757904367e-06,NEDD9
ENSG00000111860,397.4487124164169,-0.11121055006076767,0.174041736843078,-0.6389878202665773,0.5228308553294012,0.7930924885832169,CEP85L
ENSG00000111863,9.032338247499693,-0.06363450681093695,0.6896550868327219,-0.09227004632588423,0.9264834863910857,0.9816183847850893,ADTRP
ENSG00000111875,284.32265882122647,-0.1009936619362912,0.1576361012834918,-0.6406759689816536,0.5217332304507131,0.7925515888812811,ASF1A
ENSG00000111877,168.87568303832512,-0.23327359774469614,0.22246708162098974,-1.0485757984730395,0.2943733993614005,0.6083310460292691,MCM9
ENSG00000111879,10.871411842992721,0.10424279344479898,0.5688024400788763,0.1832671347723887,0.8545884202864532,0.9597892953715027,FAM184A
ENSG00000111880,322.34012405011595,0.24049029196104238,0.13830863633684018,1.7387944696045339,0.08207092173917549,0.28665223854703464,RNGTT
ENSG00000111885,5780.111810783032,0.8264694486017231,0.19918653202906653,4.14922354530034,3.336049084023804e-05,0.000637199528917372,MAN1A1
ENSG00000111886,4.4492281323610605,0.8017129041075928,1.008322909557513,0.7950953970285294,0.426558011994455,,GABRR2
ENSG00000111897,10799.43500674343,0.28563832854782045,0.14625019134566294,1.9530800330559095,0.050810112523156134,0.20845885738504435,SERINC1
ENSG00000111906,648.234789578174,-0.0032263755487902117,0.13801902894781118,-0.02337630958126936,0.9813501020572288,0.9949629970896795,HDDC2
ENSG00000111907,242.63665204979682,-0.34719536566276527,0.5565852672351886,-0.6237954651359027,0.5327619182174592,0.7994722118452962,TPD52L1
ENSG00000111911,391.2651872131042,-0.46321731651499454,0.1771672193698253,-2.61457688483589,0.008933805092837815,0.060709091541726046,HINT3
ENSG00000111912,1374.115998680924,0.458507473449449,0.23858518536654086,1.921776797436267,0.05463384907843924,0.21935559913707195,NCOA7
ENSG00000111913,86.2833805525119,-0.6644404489322429,0.44129638865261794,-1.5056557588448354,0.13215556662484715,0.3845965853510629,RIPOR2
ENSG00000111961,3203.541041412902,0.10192024903264255,0.1496610007623536,0.681007400147494,0.49586680796247073,0.7761183007511572,SASH1
ENSG00000111962,750.860438912395,0.22473223986137966,0.1374310531698252,1.635236248853273,0.10199953197534314,0.3289237417732363,UST
ENSG00000111971,2.7951988735636464,-0.23703582941791407,2.0164737390473464,-0.11754967338672022,0.9064244831845509,,LY6G5C
ENSG00000111981,69.59462743697637,-0.3770830129335011,0.34396469698363424,-1.0962840554286377,0.27295448486925145,0.5832812590400757,ULBP1
ENSG00000112029,89.27159212903734,-0.33331950389869014,0.2156789227658523,-1.5454431041486243,0.12223912097924892,0.3675461127653398,FBXO5
ENSG00000112031,578.280237855467,0.24888811732838814,0.12411773016373942,2.005258370420151,0.04493543280069292,0.19101190575488514,MTRF1L
ENSG00000112033,1066.893377376444,0.23059265200782916,0.10422896293011673,2.212366366558176,0.026941360850033347,0.1342894285058007,PPARD
ENSG00000112038,4.466774094738589,0.4400209849348266,0.9404735432910788,0.4678717312929654,0.6398763201212105,,OPRM1
ENSG00000112039,124.42249536171227,0.3033447816644449,0.1668852697623848,1.8176845811278275,0.06911235572049623,0.25611486114965476,FANCE
ENSG00000112041,4.160008120258853,0.4385835367488066,1.0534647768464498,0.41632482299190665,0.677172330766699,,TULP1
ENSG00000112053,9.651449657333108,0.8790804025763259,0.7006878579839206,1.2545963121234778,0.20962534291023094,0.5032985827420168,SLC26A8
ENSG00000112062,1286.3429247689282,0.23872617796259174,0.09849174737649818,2.4238190947108316,0.015358254017063309,0.09086535063188675,MAPK14
ENSG00000112078,2399.724458302482,0.5487304103012619,0.14497087430648167,3.785107959969916,0.0001536418649698744,0.0023265978765447675,KCTD20
ENSG00000112079,1398.3040404052456,0.18393710980434505,0.12063395708638558,1.5247540099561543,0.12732046481406628,0.37641558966259714,STK38
ENSG00000112081,2058.845510136175,0.2578567635387198,0.15806736464104007,1.631309309953351,0.10282506992031382,0.33069692699804837,SRSF3
ENSG00000112096,14968.025138219695,0.44637363572324146,0.2570505348486939,1.7365209373557133,0.08247176556629035,0.2873969729794229,
ENSG00000112110,605.61287581905,0.07716969557629953,0.1477498241357183,0.522299745720265,0.6014616462153572,0.8468335250854039,MRPL18
ENSG00000112118,556.2310437297281,-0.02049511518899386,0.12926036660222706,-0.15855683940664878,0.8740180356796502,0.9663337910456673,MCM3
ENSG00000112130,381.7747822968536,0.24911114868096498,0.10793239600941958,2.308029450761237,0.020997498512676183,0.11284725103253321,RNF8
ENSG00000112137,41.805378726584756,-0.6058341806087844,0.3995248462994629,-1.5163867434534541,0.1294215891262079,0.3798629566261969,PHACTR1
ENSG00000112139,1086.5277729866925,-0.3649684326042487,0.34660109487317675,-1.0529927285365115,0.2923443247213249,0.6056146547901176,MDGA1
ENSG00000112144,687.5226394870881,0.08736080563535582,0.13398699373254228,0.6520095958697367,0.5143949820808971,0.7888656256443265,CILK1
ENSG00000112146,1354.9883486603349,0.18382817293051235,0.11498835243797577,1.5986677696740503,0.10989444272131196,0.3438680730357892,FBXO9
ENSG00000112149,91.27030955201049,-0.7003920803304168,0.408050533343922,-1.7164346645764512,0.08608251655432345,0.29508929583112525,CD83
ENSG00000112159,1389.4602060235802,0.1654144492116312,0.20207286389781437,0.818588137075541,0.413021437524135,0.718327765286287,MDN1
ENSG00000112167,276.52441005354217,0.1112075182816475,0.20846174264328474,0.5334672773600642,0.5937101568152934,0.8416272180746127,SAYSD1
ENSG00000112182,121.35630209892598,0.27168337169492024,0.4535907460601078,0.5989614516053597,0.5491985908194307,0.8113638398777583,BACH2
ENSG00000112183,36.94801016845793,-0.743332502477274,0.4943291476152656,-1.503719750419829,0.13265354160987047,0.3854060454910967,RBM24
ENSG00000112186,346.6775001158011,-0.2671259477824307,0.27097371979414475,-0.9858002022681863,0.32423116649598804,0.6403058293041546,CAP2
ENSG00000112200,834.0128036635708,-0.14710414638621228,0.15942910991901213,-0.9226931421804916,0.3561671406739685,0.6684274005407445,ZNF451
ENSG00000112208,1840.9800110278827,-0.24345025330830977,0.16819838680919352,-1.4473994544578064,0.14778507846781236,0.4116329661330293,BAG2
ENSG00000112210,2109.2457378230024,-0.03789287615599839,0.20142331162795232,-0.18812557419366666,0.8507782137019164,0.9588965794179641,RAB23
ENSG00000112218,63.04693774081428,1.438798256998947,0.4845901683902888,2.9691032770605847,0.0029867019665263377,0.02616722394770632,GPR63
ENSG00000112234,618.7704822948853,0.16329935604795598,0.12297771371807328,1.3278776382387476,0.18421853318420411,0.46710336415130266,FBXL4
ENSG00000112237,636.0353242537101,0.23812984030452822,0.13214465204729214,1.8020391791512373,0.07153924162277694,0.26167032268447526,CCNC
ENSG00000112242,338.74102765114606,0.09049490212767956,0.13917553064503196,0.6502213550633937,0.5155492487643695,0.7893316122892476,E2F3
ENSG00000112245,1743.5704234352295,0.146327120340771,0.19090742816094516,0.7664820680388058,0.4433895176325402,0.7406045984805093,PTP4A1
ENSG00000112246,2.436332535117976,1.3954999974883642,1.203180538142753,1.1598425616512034,0.2461129118424803,,SIM1
ENSG00000112249,2076.344712757519,-0.15549816343245274,0.1252299607737435,-1.2417009673379653,0.21434691293254393,0.5092935824472398,ASCC3
ENSG00000112276,430.6669974076443,0.5260454687973418,0.16457823038931838,3.1963247359808995,0.0013919035987066484,0.014149020655186558,POPDC1
ENSG00000112280,1.7408206098602577,1.555812441545332,1.702728189182359,0.9137174397121041,0.360865337792295,,COL9A1
ENSG00000112282,838.0116971213771,-0.02069647446427006,0.08589790994647035,-0.24094270136686255,0.8095995259532632,0.9433370934881511,MED23
ENSG00000112290,641.3009446837065,0.5740391294170839,0.15386470663004403,3.7308044319566878,0.00019086934866521888,0.0027964043199521713,WASF1
ENSG00000112293,11.832867628905662,-0.2722185564293733,0.6172332539966833,-0.4410302825823381,0.6591910740398683,0.8776760974211815,GPLD1
ENSG00000112294,14.770054713172991,-0.08325791005071262,0.4309970524721116,-0.19317512631040548,0.8468218181558452,0.9575735133974428,ALDH5A1
ENSG00000112297,342.4276713410235,0.6067555902934034,0.2157916846196158,2.811765390139822,0.004927042624278296,0.038620867147783025,CRYBG1
ENSG00000112299,16.5076626539837,-0.4863561584628647,0.46776237105556484,-1.039750498453607,0.2984558326250276,0.6121278228769405,VNN1
ENSG00000112303,4.3790061718193,-0.283089146587355,1.210198759969213,-0.2339195477233481,0.8150474372815217,,VNN2
ENSG00000112304,469.22756031724737,-0.39602364193770156,0.21591652162629368,-1.8341516385815793,0.0666314879348847,0.2496149686905379,ACOT13
ENSG00000112305,714.7660803648982,-0.15775645712050207,0.09232740963744131,-1.7086633074619206,0.08751333455090231,0.2978586941067057,SMAP1
ENSG00000112306,14123.711152247464,0.011202265369011468,0.26509399564989283,0.04225771067182599,0.9662932571462266,0.9919420535105269,RPS12
ENSG00000112308,2471.262515476583,-0.16988187634786397,0.07841396929052315,-2.166474645843433,0.030274935265140128,0.1454210665292682,C6orf62
ENSG00000112309,5.261208990871294,0.024960813620605225,0.699618459802853,0.03567775159568973,0.9715393109101743,,B3GAT2
ENSG00000112312,117.50055996438896,0.003780641531772933,0.3250329612724942,0.0116315635096571,0.990719564321533,0.9970870518173038,GMNN
ENSG00000112319,630.9702004533499,-0.47946486586712445,0.20275332637538337,-2.364769419266786,0.018041299595760334,0.10174183928574064,EYA4
ENSG00000112320,318.2938817001286,-0.9829417867310387,0.26661524970793743,-3.6867425543279997,0.00022714293955670834,0.0031972243026452286,SOBP
ENSG00000112333,1.564500701985649,-0.8377882306953338,1.4381622004926093,-0.5825408499878307,0.5602024342540955,,NR2E1
ENSG00000112335,3617.3367459785513,0.06283884649536667,0.08406211814823736,0.7475287070991358,0.45474448103565,0.7482962943228201,SNX3
ENSG00000112339,1110.8575338317046,-0.12118010168205091,0.13373682687076258,-0.9061086950952864,0.3648783235029859,0.6768058929546166,HBS1L
ENSG00000112343,1443.9989740230008,0.31468855351333186,0.10816272646008324,2.9093992340278665,0.0036212410140533534,0.030572264291464882,TRIM38
ENSG00000112357,98.16801568917055,-0.14972355645915733,0.1803331915335065,-0.8302606701847131,0.40639141955424407,0.7124944676829352,PEX7
ENSG00000112365,229.0218219415787,0.14525510975407252,0.13385111043013181,1.0851991387093753,0.2778334656077066,0.589352548525367,ZBTB24
ENSG00000112367,498.327723269078,-0.13068038815221591,0.15295115979920365,-0.8543929207452554,0.3928873170732604,0.7021923925178735,FIG4
ENSG00000112378,6538.244940553942,-0.013325366186183475,0.16762716791429694,-0.07949407218402903,0.9366396464054882,0.9847991342448371,PERP
ENSG00000112379,9.780064901594042,0.1127100598077638,0.5914633356161101,0.1905613636902058,0.848869262720227,0.9582421016212951,ARFGEF3
ENSG00000112394,21.308189636320016,0.354541051105043,0.5826012776693998,0.6085483583615298,0.542823843149351,0.8064904280432845,SLC16A10
ENSG00000112406,913.3396491238141,0.20576935256472562,0.21825424706497137,0.9427965564558789,0.3457849734286459,0.6603898687642947,HECA
ENSG00000112414,809.8520119296181,0.7892855016780875,0.4530411703012018,1.7421937638765495,0.08147454483234162,0.2854956346678922,ADGRG6
ENSG00000112419,1781.706237157775,0.364943529690032,0.2887805057658281,1.2637401846853349,0.20632329670733918,0.49773439798975233,PHACTR2
ENSG00000112425,116.41918677763601,-0.0042985997916461394,0.23210588585504716,-0.018519994767951145,0.9852240267823469,0.9956640097835857,EPM2A
ENSG00000112473,525.5014318052743,-0.22638286159519683,0.11399144406432431,-1.9859636260722435,0.047037362919642806,0.19718452431164818,SLC39A7
ENSG00000112474,11.198194828233174,-0.26480398162311214,0.5188518163991687,-0.5103653360237835,0.6097955371594119,0.8503783048660378,HSD17B8
ENSG00000112493,395.05413329467183,0.19601431544669481,0.7792405822236723,0.2515453120874948,0.801392534090274,0.9406303964064335,TAPBP
ENSG00000112511,39.07346496666749,0.307587994408063,0.374260742223412,0.8218548185971662,0.4111595300053632,0.7167130163449653,PHF1
ENSG00000112514,1150.2023326287833,-0.22331221852782804,0.0821405848131513,-2.718658736552776,0.006554719620135175,0.04756688250720345,CUTA
ENSG00000112530,3.610555910248754,-0.23017403364727018,0.8936590396930288,-0.2575635935225752,0.7967437300357942,,PACRG
ENSG00000112531,3055.580637265675,0.11115982027582003,0.12589521315617697,0.8829550980458867,0.377260532394342,0.6872308867063406,QKI
ENSG00000112541,19.26928914315446,0.22371022306337007,0.7133685184902382,0.3135969940709282,0.7538271428429517,0.9231384157484621,PDE10A
ENSG00000112559,2.967424644888026,-2.5072216853283815,1.7836957700899783,-1.405633027431525,0.15983312344564182,,MDFI
ENSG00000112561,86.90508140344589,-0.8629140152617222,0.3095658403690047,-2.787497529550168,0.00531168592743079,0.04074530493385048,TFEB
ENSG00000112562,4.025697470975379,-0.9231473184601026,1.366553298429244,-0.6755296844412838,0.4993392983819953,,SMOC2
ENSG00000112576,646.6781900365816,1.0812762038959016,0.1340309748459243,8.067360586900795,7.183415700206164e-16,1.0794963460338385e-13,CCND3
ENSG00000112578,172.86813361653572,-0.023789940387464268,0.19330784500612938,-0.12306764056425099,0.9020535355390978,0.9744774886310873,BYSL
ENSG00000112584,550.4369969182351,0.022609337071429664,0.13041381279010134,0.17336612271139548,0.8623636520225675,0.9626756484580082,FAM120B
ENSG00000112592,214.40690258803858,0.06730101405944891,0.19845711618448272,0.3391211933004555,0.7345184334855169,0.9137065294963916,TBP
ENSG00000112599,6.419898622116802,-0.5054721105235503,0.861747579840802,-0.5865663244646774,0.5574950050781484,,GUCA1B
ENSG00000112619,144.4781380205973,-0.48488747660676335,0.3377254652090984,-1.4357444923691243,0.15107505980390357,0.4174073487385387,PRPH2
ENSG00000112624,513.8101207816725,-0.09993973378998944,0.11541440815341333,-0.8659207753086222,0.38653360927310054,0.6961328112728348,BICRAL
ENSG00000112640,1204.2463513511698,0.04821626208339053,0.11718179706392501,0.4114654604339921,0.6807312627894007,0.8892967481331275,PPP2R5D
ENSG00000112651,237.37723094461813,0.01924661639305033,0.14021966923202925,0.13726046066477227,0.8908249223849903,0.9704056921168631,MRPL2
ENSG00000112655,7914.806145676155,-0.046932424177678976,0.0951219016318592,-0.49339240881996715,0.6217353451113439,0.857624093934076,PTK7
ENSG00000112658,1320.5726999150427,0.956967962490583,0.1468010067752232,6.518810623389391,7.086705665995166e-11,5.059779579354648e-09,SRF
ENSG00000112659,694.116288597733,-0.17813042872955168,0.1581098142030286,-1.1266247426033569,0.2599011733900516,0.5673825812971821,CUL9
ENSG00000112667,166.9368053352688,-0.049287932983062055,0.179847430490038,-0.27405414049433513,0.7840430156053437,0.9339494422591159,DNPH1
